year_code,year,cd_area,area_name,A1101_総人口【人】,A7101_世帯数【世帯】,C610101_売上金額（民営）（農林漁業）【百万円】,C610104_売上金額（民営）（非農林漁業（公務を除く））【百万円】,C610105_売上金額（民営）（鉱業、採石業、砂利採取業）【百万円】,C610106_売上金額（民営）（建設業）【百万円】,C610107_売上金額（民営）（製造業）【百万円】,C610108_売上金額（民営）（電気・ガス・熱供給・水道業）【百万円】,C610109_売上金額（民営）（情報通信業）【百万円】,C610110_売上金額（民営）（運輸業、郵便業）【百万円】,C610111_売上金額（民営）（卸売業、小売業）【百万円】,C610114_売上金額（民営）（金融業、保険業）【百万円】,C610115_売上金額（民営）（不動産業、物品賃貸業）【百万円】,C610116_売上金額（民営）（学術研究、専門・技術サービス業）【百万円】,C610117_売上金額（民営）（宿泊業、飲食サービス業）【百万円】,C610118_売上金額（民営）（生活関連サービス業、娯楽業）【百万円】,C610119_売上金額（民営）（教育、学習支援業）【百万円】,C610120_売上金額（民営）（医療、福祉）【百万円】,C610121_売上金額（民営）（複合サービス事業）【百万円】,C610122_売上金額（民営）（サービス業（他に分類されないもの））【百万円】,D2201_財政力指数（市町村財政）【‐】,D2209_一般財源（市町村財政）【千円】,I5101_病院数【施設】
2020100000,2020年度,11408,埼玉県 寄居町,32374,13287,2144,426596,,9009,328470,,70,6443,34413,6308,1473,1316,2839,2997,837,11156,1324,19144,0.83,6458590,2
2020100000,2020年度,11442,埼玉県 宮代町,34147,14572,456,87497,0,19705,7375,,97,15909,18200,,1983,762,2220,1953,9623,6430,368,1592,0.63,6217851,0
2020100000,2020年度,11464,埼玉県 杉戸町,43845,17706,182,280683,0,19937,52320,,373,41212,109313,10541,3929,3438,9788,8654,2622,6981,1590,9985,0.76,7803361,1
2020100000,2020年度,11465,埼玉県 松伏町,28266,10740,324,115133,0,8825,34705,,185,7171,43794,1024,1576,1424,830,2754,545,7859,,4305,0.64,5129481,3
2020100000,2020年度,12100,千葉県 千葉市,974951,447982,6047,13619863,0,982360,1310137,783518,394966,470575,4369292,921119,379100,394633,137782,209630,131242,2654453,19886,461172,0.93,222705163,46
2020100000,2020年度,12101,千葉県 千葉市 中央区,211736,109336,981,5362561,0,439242,468995,705675,119343,171046,1350236,613625,203033,134417,53593,83218,39756,759024,12477,208879,,,18
2020100000,2020年度,12102,千葉県 千葉市 花見川区,177328,81123,2184,802723,0,107363,105393,,3732,42861,375716,13166,18695,8008,12495,20895,4700,54817,1168,33712,,,4
2020100000,2020年度,12103,千葉県 千葉市 稲毛区,160582,74796,81,2871836,0,109027,223455,30,1312,71115,608262,31650,29496,47802,13561,32260,31112,1643284,772,28696,,,6
2020100000,2020年度,12104,千葉県 千葉市 若葉区,146940,64840,1403,687525,0,129039,75341,12311,1074,20472,278428,12896,19492,5778,12424,19708,7701,62292,1206,29362,,,6
2020100000,2020年度,12105,千葉県 千葉市 緑区,129421,50996,1398,469178,0,60803,67451,17196,1823,14941,162945,14409,12295,7227,10740,17491,10828,54373,3401,13255,,,7
2020100000,2020年度,12106,千葉県 千葉市 美浜区,148944,66891,0,3426041,0,136885,369502,48305,267681,150141,1593704,235372,96088,191400,34969,36059,37144,80663,863,147266,,,5
2020100000,2020年度,12202,千葉県 銚子市,58431,25544,12384,496217,0,23065,182034,6325,1051,12375,182674,27594,2482,2035,8518,7645,3554,19184,6238,11443,0.62,16875384,5
2020100000,2020年度,12203,千葉県 市川市,496676,242970,446,2299814,0,180207,340990,31017,17569,231981,846462,79302,124457,23740,85867,52241,39682,143280,5523,97495,1.09,87871676,13
2020100000,2020年度,12204,千葉県 船橋市,642907,289916,1121,3810177,0,374351,744053,51247,32212,235404,1296504,281407,206281,32747,62347,91027,45439,196655,9998,150503,0.96,108613111,22
2020100000,2020年度,12205,千葉県 館山市,45153,20272,2152,218762,0,18571,9648,,1080,,86748,23068,5746,2371,11152,8494,1686,24931,4825,5020,0.57,10328654,5
2020100000,2020年度,12206,千葉県 木更津市,136166,58387,1741,1161973,3950,106871,183613,30391,13411,63306,458221,85423,29889,12653,22418,42260,13961,47814,6833,40960,0.88,23845328,11
2020100000,2020年度,12207,千葉県 松戸市,498232,231195,578,2756012,,215474,502110,27683,9717,81872,1266614,,100560,20561,51536,104183,33466,162087,16356,59291,0.90,79435575,19
2020100000,2020年度,12208,千葉県 野田市,152638,63581,989,1170490,0,49453,530366,3177,1385,130442,267070,19443,19097,13157,12812,15976,18151,50705,4658,34597,0.86,27454560,8
2020100000,2020年度,12210,千葉県 茂原市,86782,37120,441,641031,,43151,184103,29917,1102,11456,201175,,10802,9345,12479,32946,3057,30530,4374,11081,0.83,15496121,8
2020100000,2020年度,12211,千葉県 成田市,132906,60231,7108,1368979,745,94105,226785,36813,9579,279278,335836,78352,41942,13785,30631,28804,12747,79967,5409,94201,1.33,33428560,6
2020100000,2020年度,12212,千葉県 佐倉市,168743,70279,2159,902774,,57973,329205,1956,5052,47186,247109,,30228,11281,15051,30452,4456,72298,1494,19712,0.93,26967345,6
2020100000,2020年度,12213,千葉県 東金市,58219,25403,6866,371571,,35215,88136,4663,316,9572,117416,,11184,3119,8856,16793,10789,28631,2810,16793,0.71,11324894,2
2020100000,2020年度,12215,千葉県 旭市,63745,24299,27362,481242,,47290,149716,51,579,9331,200112,,4479,2411,8769,14192,1165,19195,3420,6539,0.50,20646090,5
2020100000,2020年度,12216,千葉県 習志野市,176197,79423,,,0,60941,191654,,8584,100846,312327,36989,27418,119168,15059,49093,39332,77756,1055,40228,0.95,30620290,6
2020100000,2020年度,12217,千葉県 柏市,426468,188022,1160,2830349,0,251180,389316,30511,31202,145661,1006570,279535,154063,34194,44743,93228,53480,180657,3557,132452,0.96,73799682,18
2020100000,2020年度,12218,千葉県 勝浦市,16927,8192,217,79993,0,6533,17552,,,1933,30407,5467,948,613,3186,993,2732,7583,872,1133,0.48,4894953,1
2020100000,2020年度,12219,千葉県 市原市,269524,117997,6034,5623751,2554,280542,3985218,216569,7666,165063,496326,51286,67890,59686,32130,77375,13716,97544,3836,66349,1.07,50745029,13
2020100000,2020年度,12220,千葉県 流山市,199849,83115,116,709470,0,66266,64069,9413,8442,40206,333098,27055,38002,5862,16305,18687,7722,60415,2194,11733,0.95,32141320,6
2020100000,2020年度,12221,千葉県 八千代市,199498,85158,659,993169,,74656,273114,8705,4498,57199,290112,,46693,9524,16512,33612,16264,79744,2212,36710,0.95,31918760,10
2020100000,2020年度,12222,千葉県 我孫子市,130510,56311,86,358220,0,39338,44126,2609,23392,15141,109402,14896,6643,20046,7500,9574,11678,40840,2733,10301,0.81,21609997,8
2020100000,2020年度,12223,千葉県 鴨川市,32116,14578,1821,202154,0,13688,16131,,202,5767,72266,,2387,1338,14673,1897,3357,55470,2840,4181,0.53,9129587,7
2020100000,2020年度,12224,千葉県 鎌ケ谷市,109932,47146,,,0,47490,36221,,833,26922,114432,,10436,3926,9290,14827,3374,32073,2345,8762,0.78,17788386,5
2020100000,2020年度,12225,千葉県 君津市,82206,35266,4247,1109182,9180,67149,588480,66764,1486,19681,162955,22021,17745,56821,11787,26643,4249,24329,3344,26547,1.04,18597502,4
2020100000,2020年度,12226,千葉県 富津市,42465,17830,1048,527290,2214,26518,122813,262300,199,4290,52960,2247,3448,6520,4281,10646,984,14785,2304,10781,0.93,10753429,3
2020100000,2020年度,12227,千葉県 浦安市,171362,80321,236,1350630,0,54502,124459,93,70582,94729,481124,34617,64111,11416,79355,180507,19861,89191,788,45295,1.52,37121781,6
2020100000,2020年度,12228,千葉県 四街道市,93576,38456,378,363581,0,30364,62427,,123,18968,160955,,10226,4002,6219,17726,3963,26381,1987,8644,0.82,14711830,4
2020100000,2020年度,12229,千葉県 袖ケ浦市,63883,25430,3119,1664478,,63381,905459,489901,640,39480,77016,,4978,9641,6066,9063,748,26000,1917,23218,1.13,14749111,1
2020100000,2020年度,12230,千葉県 八街市,67455,27942,6540,327648,0,33351,57552,,42,20074,141973,,7589,1371,7994,22861,1024,14282,1742,8151,0.67,11580897,4
2020100000,2020年度,12231,千葉県 印西市,102609,38349,5804,531697,,34009,34083,655,31078,64072,211936,,11306,2877,10795,22324,7313,44714,2663,12282,1.07,22171454,3
2020100000,2020年度,12232,千葉県 白井市,62441,24141,255,380478,0,22598,131234,,16824,18982,105004,7705,6015,1968,4639,18990,2229,21734,1480,21078,0.89,10672816,3
2020100000,2020年度,12233,千葉県 富里市,49735,21885,2362,299572,0,20307,56140,121,654,25375,130401,4385,5805,1640,10718,17807,419,16038,1171,8590,0.80,8294609,2
2020100000,2020年度,12234,千葉県 南房総市,35831,14720,2643,103627,0,18456,15758,,3286,690,30693,,729,588,7179,2170,349,12963,3413,6233,0.32,13814052,3
2020100000,2020年度,12235,千葉県 匝瑳市,35040,12883,12054,209044,,19458,68450,218,243,5482,74333,,847,829,2205,6716,691,11604,3436,3177,0.49,11041302,3
2020100000,2020年度,12236,千葉県 香取市,72356,27572,19797,366925,,42953,84110,213,2197,12855,129887,,2821,4237,8014,15671,1614,25460,7161,7305,0.54,18135492,6
2020100000,2020年度,12237,千葉県 山武市,48444,19403,3861,363088,681,20649,148341,333,50,13041,121724,17211,2382,931,3559,6514,287,17850,931,8603,0.50,12625051,1
2020100000,2020年度,12238,千葉県 いすみ市,35544,14484,6604,141298,0,11614,39004,167,193,1825,52241,8946,2165,1084,1939,6624,351,10734,2442,1970,0.42,10276257,2
2020100000,2020年度,12239,千葉県 大網白里市,48129,19558,1013,110150,,15618,10220,,205,2985,43290,,4437,1695,2466,2918,602,15407,1359,2086,0.63,8552397,2
2020100000,2020年度,12322,千葉県 酒々井町,20745,9375,392,134182,0,3530,16389,,310,7746,79994,,4901,245,4387,2040,1244,5199,303,5380,0.80,3948797,1
2020100000,2020年度,12329,千葉県 栄町,20127,8276,50,119884,,5103,32585,895,,6964,65989,1403,138,505,460,542,722,3062,127,1168,0.58,4182378,1
2020100000,2020年度,12342,千葉県 神崎町,5816,2289,461,35237,,1330,25643,,,,5121,630,23,,181,192,170,1193,,421,0.44,1822978,0
2020100000,2020年度,12347,千葉県 多古町,13735,5079,7663,168844,,10142,53621,60,,8320,35701,1079,1803,172,640,38900,132,13825,398,3996,0.61,3941506,1
2020100000,2020年度,12349,千葉県 東庄町,13228,4611,4305,59887,0,6264,29651,,,1121,15484,1004,,100,801,686,35,2820,215,1596,0.47,3494596,1
2020100000,2020年度,12403,千葉県 九十九里町,14639,6181,840,57621,0,8344,28032,,,1384,10913,823,773,151,1507,386,305,3672,707,506,0.46,3589660,1
2020100000,2020年度,12409,千葉県 芝山町,7033,2513,1117,180835,,15511,53733,,,49789,41689,213,1538,319,383,4075,381,3067,179,9851,0.99,2694587,1
2020100000,2020年度,12410,千葉県 横芝光町,22075,8274,1991,144285,,26252,52024,,,4055,34117,4141,1163,388,1596,4785,599,4458,1037,6578,0.47,6080125,1
2020100000,2020年度,12421,千葉県 一宮町,11897,4984,92,38608,0,8126,10414,,35,402,9840,,608,232,1432,871,94,5054,,456,0.56,2711053,0
2020100000,2020年度,12422,千葉県 睦沢町,6760,2467,920,20094,0,2116,4575,,,439,5909,,,359,256,2418,9,2914,214,845,0.41,2210832,0
2020100000,2020年度,12423,千葉県 長生村,13803,5613,507,70997,0,5312,41719,,,2443,13200,,347,129,1291,2346,650,2055,,1253,0.54,3346480,0
2020100000,2020年度,12424,千葉県 白子町,10305,4137,1111,33328,,8425,11994,,,850,6621,,90,105,2024,286,13,1650,227,748,0.48,2906772,0
2020100000,2020年度,12426,千葉県 長柄町,6721,2517,71,70341,0,6778,42453,,,4531,4490,,1216,228,1520,2309,153,5369,,653,0.58,2420786,2
2020100000,2020年度,12427,千葉県 長南町,7198,2636,240,55701,0,3165,34316,,,2267,9672,,39,,287,3317,68,1518,412,525,0.44,2881341,0
2020100000,2020年度,12441,千葉県 大多喜町,8885,3401,519,48200,0,3783,18900,,,1118,13953,669,326,256,1510,1939,993,4102,233,338,0.44,3053722,2
2020100000,2020年度,12443,千葉県 御宿町,6874,3092,131,14838,0,1792,657,,292,,4060,,383,1907,1138,923,665,1844,336,362,0.43,2259603,0
2020100000,2020年度,12463,千葉県 鋸南町,6993,3034,,,1188,6257,1767,,,609,9180,,366,58,1814,622,12,1750,851,584,0.30,2802168,1
2020100000,2020年度,13101,東京都 千代田区,66680,37011,5740,109497102,45,2065890,481000,500738,11255641,2566247,47206114,14549953,5681593,6283175,279811,259971,363979,14887285,20917,3094743,,20926603,15
2020100000,2020年度,13102,東京都 中央区,169179,92533,13399,55061871,1012,2819906,529674,143176,3418186,844031,31105405,7315365,3336033,2251614,370158,207052,30321,1214889,11304,1463746,,32999787,4
2020100000,2020年度,13103,東京都 港区,260486,146160,7985,131983198,907,4017181,2710765,203263,14685324,2115845,37733060,9663368,3797054,8305658,398559,3576220,183722,41827624,12581,2752069,,83399304,12
2020100000,2020年度,13104,東京都 新宿区,349385,222800,278,28625391,1954,2293221,255667,1298033,4186156,191872,7131584,4092735,3751795,1570786,275332,307509,536301,1483697,7938,1240812,,50653324,13
2020100000,2020年度,13105,東京都 文京区,240069,133661,303,10236480,,612038,150874,,986198,31892,4653256,740458,140556,232806,75817,118574,275822,1927851,4995,283729,,36687065,10
2020100000,2020年度,13106,東京都 台東区,211444,124345,132,7912380,,428577,588708,,237421,120853,4633720,406439,349829,204602,116531,132985,43216,392145,5477,210878,,24014444,8
2020100000,2020年度,13107,東京都 墨田区,272085,145768,690,4858335,0,343618,397347,2906,168909,131705,2163997,724734,122633,260803,68896,93801,26546,176518,6431,169490,,27078258,13
2020100000,2020年度,13108,東京都 江東区,524310,264278,10164,15471877,0,1438796,898656,39963,2294086,848164,6604982,1272403,400539,517010,93554,75364,76016,356126,4872,551346,,56487067,18
2020100000,2020年度,13109,東京都 品川区,422488,237641,118,22572897,,561488,471677,,2537091,516379,10822671,4420471,628036,1177264,104147,363945,73155,337528,8578,453501,,53826840,15
2020100000,2020年度,13110,東京都 目黒区,288088,155715,453,4867668,,253865,70677,758,1688200,46147,1703407,92123,174769,127441,64629,146613,96772,202198,,198171,,48186057,9
2020100000,2020年度,13111,東京都 大田区,748081,400164,1460,9518224,0,504966,592546,39672,230342,1653444,4780109,281296,247868,187193,109139,131857,50948,410398,11675,286773,,80376730,27
2020100000,2020年度,13112,東京都 世田谷区,943664,492065,1898,5080899,,487686,67837,,824087,124583,2033266,196123,249142,120211,108890,134645,203042,316085,14491,164667,,130426154,27
2020100000,2020年度,13113,東京都 渋谷区,243883,149967,331,20078566,0,1008176,874158,119038,2998983,156500,7465963,1919776,1632100,1478511,316029,459118,201274,496413,2806,949720,,55790370,17
2020100000,2020年度,13114,東京都 中野区,344880,208093,,,0,229214,88210,,212080,68612,1250123,261893,157049,339751,34932,54907,53881,982822,31630,148735,,36708239,8
2020100000,2020年度,13115,東京都 杉並区,591108,336339,281,2632345,0,297709,58694,585,114366,75891,1132496,182151,154814,73247,71650,60442,58039,237560,7666,107035,,68621105,20
2020100000,2020年度,13116,東京都 豊島区,301599,183819,365,7380243,0,481805,136783,36824,698811,59323,2424143,1477446,594517,310691,132023,153258,115159,299749,2588,457122,,35418249,14
2020100000,2020年度,13117,東京都 北区,355213,189700,366,3019557,0,280138,202777,744,34217,85130,1793485,108579,97295,68470,38412,51368,48727,139937,5603,64674,,31627964,19
2020100000,2020年度,13118,東京都 荒川区,217475,112009,,,0,146878,158354,,42593,73203,671583,27124,57705,41757,23281,29162,16433,111855,1258,61685,,18924780,12
2020100000,2020年度,13119,東京都 板橋区,584483,314446,401,3354535,0,275623,373133,26858,55928,125382,1504360,129320,101583,35108,71223,101811,78789,347951,8879,118588,,49749797,40
2020100000,2020年度,13120,東京都 練馬区,752608,374842,1442,2701174,0,380637,90903,43411,127305,91687,1105752,148128,131697,43052,61413,82900,61226,244969,8831,79263,,70937895,18
2020100000,2020年度,13121,東京都 足立区,695043,345346,1475,3648728,0,442256,294221,10186,27244,219444,1610891,167604,154264,33769,82552,83330,46074,269147,17255,190490,,53323443,57
2020100000,2020年度,13122,東京都 葛飾区,453093,215948,542,1978277,,228331,240928,,5433,82562,791526,103586,86226,23892,41754,71540,26690,173499,4998,81354,,36627937,22
2020100000,2020年度,13123,東京都 江戸川区,697932,333200,1157,3155380,0,444181,244527,6500,65289,186210,1278657,110396,209993,44989,62539,87514,46068,212699,9835,145983,,58582429,21
2020100000,2020年度,13201,東京都 八王子市,579355,267020,3398,4058778,1558,273728,457670,184660,186483,207737,1443033,183072,127384,160203,73412,80674,159171,319782,16284,183926,0.94,97473605,38
2020100000,2020年度,13202,東京都 立川市,183581,89727,707,3218131,,244365,109677,42957,,73068,935138,358460,236210,48762,40173,46319,22398,185614,2210,726466,1.17,40265623,8
2020100000,2020年度,13203,東京都 武蔵野市,150149,78054,681,1926357,0,90535,110502,54098,75641,13714,424596,181422,309573,384422,44819,29750,55301,93460,1721,56802,1.52,42110004,8
2020100000,2020年度,13204,東京都 三鷹市,195391,96389,334,876369,0,87511,38579,927,97737,41899,248922,101252,27932,42243,16513,6453,33461,108050,4804,20086,1.16,38858242,8
2020100000,2020年度,13205,東京都 青梅市,133535,56523,1567,838232,,51187,178678,8307,,18369,381427,23723,16104,6631,11758,30404,1966,83351,5246,14197,0.85,23694798,16
2020100000,2020年度,13206,東京都 府中市,262790,123931,1594,2767314,0,198637,1099703,7163,302856,55185,644438,77296,43735,29719,24950,47521,20577,109692,7337,98505,1.22,52766098,14
2020100000,2020年度,13207,東京都 昭島市,113949,52163,517,1106396,0,47919,428376,5405,11043,56778,307589,47194,25955,46939,13744,18493,4565,55308,2951,34138,0.98,20562581,8
2020100000,2020年度,13208,東京都 調布市,242614,120945,401,1102987,0,88132,50276,12044,29033,30984,491626,53019,56909,36628,36008,32715,43939,87328,3296,51051,1.19,47921731,8
2020100000,2020年度,13209,東京都 町田市,431079,192015,1295,1951044,0,165468,124640,7132,23528,68866,756424,220724,116106,32957,58572,61882,82395,163258,8209,60884,0.97,72742160,20
2020100000,2020年度,13210,東京都 小金井市,126074,63182,325,390270,0,32628,5849,,,11986,132017,24857,14399,46461,10826,11854,36546,38401,1737,4850,1.02,22152033,5
2020100000,2020年度,13211,東京都 小平市,198739,91287,802,732123,0,81692,138393,,,23018,240871,16355,22408,14263,12846,17417,42024,75018,2406,25873,0.97,32830774,9
2020100000,2020年度,13212,東京都 日野市,190435,90404,74,924050,0,53520,229154,3784,31324,60039,243267,23199,58900,31049,18322,18392,29097,84513,5281,34210,0.96,32363314,7
2020100000,2020年度,13213,東京都 東村山市,151815,68478,177,630486,0,56592,78153,115413,12489,20185,166470,40832,23665,4539,11373,13301,8110,63631,4554,11179,0.80,26349562,11
2020100000,2020年度,13214,東京都 国分寺市,129242,63962,47,446241,0,35577,21759,,,5991,137016,26757,34410,39210,14479,14405,17986,34804,3826,19918,1.04,24216295,2
2020100000,2020年度,13215,東京都 国立市,77130,38275,,,0,24849,4187,694,,25002,265756,21506,12935,15348,7900,6640,23839,26530,2938,19316,1.00,15705648,2
2020100000,2020年度,13218,東京都 福生市,56414,28148,115,231331,0,22643,21272,,,5259,97461,14265,6973,2043,20770,7578,2026,18967,687,5943,0.76,10685715,4
2020100000,2020年度,13219,東京都 狛江市,84772,42616,115,214891,0,28258,17543,,,5425,77608,6562,16968,4459,4638,4574,2261,35747,2485,5510,0.88,14765264,2
2020100000,2020年度,13220,東京都 東大和市,83901,36336,,,0,30486,84558,,319,10275,121614,13316,15346,7083,7270,16619,2384,31850,1254,6477,0.84,15356908,2
2020100000,2020年度,13221,東京都 清瀬市,76208,35003,,,0,65849,18486,,734,2136,54614,11311,8709,5455,4971,7926,9367,51272,2595,8454,0.68,14076133,11
2020100000,2020年度,13222,東京都 東久留米市,115271,51217,2282,526336,0,38826,140131,40,22094,10333,210384,11776,17013,4209,11239,8650,5979,34912,4225,6527,0.84,20517075,4
2020100000,2020年度,13223,東京都 武蔵村山市,70829,29978,,,0,31579,117602,1599,,26902,138641,8280,10144,1242,31788,8762,2487,29035,3452,10238,0.82,12810165,4
2020100000,2020年度,13224,東京都 多摩市,146951,68415,1411,1219625,,52379,40633,4372,,53292,514048,98978,27057,20044,17120,20133,123380,76038,1280,52027,1.13,29909180,8
2020100000,2020年度,13225,東京都 稲城市,93151,39906,549,400003,0,38882,33345,591,89622,16138,108387,9256,6920,8967,7383,14191,6995,25329,1180,32817,0.96,16889418,3
2020100000,2020年度,13227,東京都 羽村市,54326,23809,,,0,26589,598932,3069,,16265,114184,16443,7687,3740,7734,5537,2880,22354,2965,13097,0.98,10539111,2
2020100000,2020年度,13228,東京都 あきる野市,79292,31887,297,246177,0,33623,49116,,,5024,74033,9798,5097,2719,5337,7162,3378,25111,4283,20590,0.72,15453533,4
2020100000,2020年度,13229,東京都 西東京市,207388,97018,153,712752,0,102356,32652,,,17027,300094,45085,52297,7265,14236,19306,14757,65283,2775,16300,0.90,36110646,6
2020100000,2020年度,13303,東京都 瑞穂町,31765,13017,377,758663,0,18822,522944,28,567,30140,125863,4305,9279,2161,4847,13690,805,11015,868,13327,1.01,6910021,1
